ykiho,hospital_name,hospital_type,address,latitude,longitude,departments,specialists,equipment,special_treatments
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjEwMDIjNTEjJDEjJDIjJDgz,고려대학교의과대학부속안산병원,상급종합,"경기도 안산시 단원구 적금로 123, (고잔동)",37.3185144,126.8249033,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""구강악안면외과"", ""치과보철과"", ""치과교정과"", ""치주과"", ""치과보존과""]","{""가정의학과"": 7, ""구강악안면외과"": 3, ""내과"": 58, ""마취통증의학과"": 11, ""방사선종양학과"": 4, ""병리과"": 7, ""비뇨의학과"": 6, ""산부인과"": 8, ""성형외과"": 3, ""소아청소년과"": 21, ""신경과"": 7, ""신경외과"": 8, ""심장혈관흉부외과"": 3, ""안과"": 7, ""영상의학과"": 24, ""외과"": 17, ""응급의학과"": 11, ""이비인후과"": 7, ""재활의학과"": 4, ""정신건강의학과"": 7, ""정형외과"": 11, ""직업환경의학과"": 4, ""진단검사의학과"": 4, ""치과보존과"": 2, ""치과보철과"": 1, ""피부과"": 4, ""핵의학과"": 3}","[""CT"", ""양전자단층촬영기 (PET)"", ""인공호흡기"", ""일반엑스선촬영장치"", ""유방촬영장치"", ""체외충격파쇄석기"", ""초음파영상진단기"", ""인큐베이터"", ""콘빔CT"", ""골밀도검사기"", ""MRI"", ""분만감시기"", ""ECMO"", ""혈액투석을위한인공신장기""]","[""성인 중환자실"", ""신생아 중환자실"", ""응급의료기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""암환자 재택의료 시범기관"", ""경피적 좌심방이 폐색술 실시기관"", ""상급종합병원 심층진찰 시범기관"", ""신속대응시스템 시범기관"", ""1형 당뇨병 환자 재택의료 시범기관"", ""인공와우 실시기관"", ""재활환자 재택의료 시범기관"", ""수면다원검사 실시기관"", ""심실 보조장치 치료술 실시기관(체외형&이식형)"", ""경피적 대동맥판삽입 실시기관"", ""간호간병통합서비스 제공기관"", ""난임시술(체외)"", ""난임시술(인공)"", ""제3차의료급여기관"", ""복막투석 환자 재택관리 시범기관"", ""심장질환자 재택의료 시범기관"", ""결핵환자 재택의료 시범기관"", ""HPV 국가예방접종사업 참여기관"", ""조혈모세포이식 실시기관"", ""암환자(요루) 재택의료 시범기관""]"
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjODEjJDEjJDYjJDgz,고신대학교복음병원,상급종합,"부산광역시 서구 감천로 262, (암남동)",35.0809636,129.0139595,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""구강악안면외과""]","{""가정의학과"": 8, ""내과"": 53, ""마취통증의학과"": 7, ""방사선종양학과"": 4, ""병리과"": 5, ""비뇨의학과"": 5, ""산부인과"": 6, ""성형외과"": 3, ""소아청소년과"": 6, ""신경과"": 7, ""신경외과"": 4, ""심장혈관흉부외과"": 6, ""안과"": 4, ""영상의학과"": 11, ""예방의학과"": 2, ""외과"": 19, ""응급의학과"": 3, ""이비인후과"": 6, ""재활의학과"": 3, ""정신건강의학과"": 2, ""정형외과"": 5, ""직업환경의학과"": 5, ""진단검사의학과"": 4, ""치과보존과"": 1, ""치과보철과"": 1, ""치주과"": 1, ""통합치의학과"": 1, ""피부과"": 4, ""핵의학과"": 3}","[""CT"", ""분만감시기"", ""유방촬영장치"", ""초음파영상진단기"", ""콘빔CT"", ""ECMO"", ""체외충격파쇄석기"", ""골밀도검사기"", ""혈액투석을위한인공신장기"", ""양전자단층촬영기 (PET)"", ""MRI"", ""인큐베이터"", ""일반엑스선촬영장치"", ""인공호흡기""]","[""가정간호실시기관"", ""입원형 호스피스전문기관"", ""가정형 호스피스전문기관"", ""경피적 좌심방이 폐색술 실시기관"", ""상급종합병원 심층진찰 시범기관"", ""자문형 호스피스전문기관"", ""암환자(요루) 재택의료 시범기관"", ""인공와우 실시기관"", ""제3차의료급여기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""심장질환자 재택의료 시범기관"", ""결핵환자 재택의료 시범기관"", ""응급의료기관"", ""수면다원검사 실시기관"", ""복막투석 환자 재택관리 시범기관"", ""암환자 재택의료 시범기관"", ""조혈모세포이식 실시기관"", ""HPV 국가예방접종사업 참여기관"", ""경피적 대동맥판삽입 실시기관"", ""간호간병통합서비스 제공기관"", ""성인 중환자실"", ""신생아 중환자실"", ""중증소아 재택의료 시범기관""]"
JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,단국대학교의과대학부속병원,상급종합,"충청남도 천안시 동남구 망향로 201,  (안서동)",36.8415904,127.1725750,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""예방의학과"", ""구강악안면외과""]","{""가정의학과"": 7, ""내과"": 53, ""마취통증의학과"": 8, ""방사선종양학과"": 3, ""병리과"": 2, ""비뇨의학과"": 2, ""산부인과"": 4, ""성형외과"": 3, ""소아청소년과"": 11, ""신경과"": 7, ""신경외과"": 7, ""심장혈관흉부외과"": 7, ""안과"": 5, ""영상의학과"": 9, ""예방의학과"": 3, ""외과"": 23, ""응급의학과"": 9, ""이비인후과"": 7, ""재활의학과"": 4, ""정신건강의학과"": 5, ""정형외과"": 12, ""직업환경의학과"": 3, ""진단검사의학과"": 4, ""피부과"": 3, ""핵의학과"": 2}","[""분만감시기"", ""골밀도검사기"", ""일반엑스선촬영장치"", ""CT"", ""유방촬영장치"", ""인공호흡기"", ""인큐베이터"", ""MRI"", ""ECMO"", ""초음파영상진단기"", ""혈액투석을위한인공신장기"", ""체외충격파쇄석기""]","[""인공와우 실시기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""(정신질환)병원기반 시범기관"", ""심장질환자 재택의료 시범기관"", ""결핵환자 재택의료 시범기관"", ""복막투석 환자 재택관리 시범기관"", ""수면다원검사 실시기관"", ""입원형 호스피스전문기관"", ""신속대응시스템 시범기관"", ""암환자 재택의료 시범기관"", ""경피적 대동맥판삽입 실시기관"", ""간호간병통합서비스 제공기관"", ""응급의료기관"", ""제3차의료급여기관"", ""1형 당뇨병 환자 재택의료 시범기관"", ""재활환자 재택의료 시범기관"", ""자문형 호스피스전문기관"", ""경피적 좌심방이 폐색술 실시기관"", ""성인 중환자실"", ""신생아 중환자실""]"
JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,대구가톨릭대학교병원,상급종합,"대구광역시 남구 두류공원로17길 33, (대명동)",35.8436078,128.5679969,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""구강악안면외과"", ""치과보철과"", ""치과교정과"", ""소아치과"", ""치주과"", ""치과보존과"", ""구강내과"", ""영상치의학과"", ""구강병리과""]","{""가정의학과"": 5, ""구강내과"": 1, ""구강악안면외과"": 2, ""내과"": 55, ""마취통증의학과"": 9, ""방사선종양학과"": 2, ""병리과"": 5, ""비뇨의학과"": 3, ""산부인과"": 7, ""성형외과"": 4, ""소아청소년과"": 21, ""신경과"": 6, ""신경외과"": 7, ""심장혈관흉부외과"": 5, ""안과"": 6, ""영상의학과"": 9, ""예방의학과"": 4, ""외과"": 13, ""응급의학과"": 6, ""이비인후과"": 5, ""재활의학과"": 3, ""정신건강의학과"": 5, ""정형외과"": 6, ""진단검사의학과"": 4, ""치과보철과"": 1, ""치주과"": 1, ""통합치의학과"": 2, ""피부과"": 3, ""핵의학과"": 2}","[""분만감시기"", ""CT"", ""양전자단층촬영기 (PET)"", ""ECMO"", ""인큐베이터"", ""MRI"", ""유방촬영장치"", ""인공호흡기"", ""골밀도검사기"", ""혈액투석을위한인공신장기"", ""일반엑스선촬영장치"", ""초음파영상진단기"", ""콘빔CT"", ""체외충격파쇄석기""]","[""자문형 호스피스전문기관"", ""측두하악관절자극요법 실시기관"", ""제3차의료급여기관"", ""결핵환자 재택의료 시범기관"", ""조혈모세포이식 실시기관"", ""응급의료기관"", ""입원형 호스피스전문기관"", ""(정신질환)병원기반 시범기관"", ""복막투석 환자 재택관리 시범기관"", ""1형 당뇨병 환자 재택의료 시범기관"", ""개방병원"", ""경피적 대동맥판삽입 실시기관"", ""간호간병통합서비스 제공기관"", ""수면다원검사 실시기관"", ""심장질환자 재택의료 시범기관"", ""인공와우 실시기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""상급종합병원 심층진찰 시범기관"", ""경피적 좌심방이 폐색술 실시기관"", ""HPV 국가예방접종사업 참여기관"", ""신속대응시스템 시범기관"", ""성인 중환자실"", ""신생아 중환자실""]"
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz,동아대학교병원,상급종합,"부산광역시 서구 대신공원로 26, (동대신동3가)",35.1201682,129.0175391,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""구강악안면외과""]","{""가정의학과"": 5, ""구강악안면외과"": 3, ""내과"": 49, ""마취통증의학과"": 7, ""방사선종양학과"": 3, ""병리과"": 5, ""비뇨의학과"": 5, ""산부인과"": 5, ""성형외과"": 3, ""소아청소년과"": 6, ""신경과"": 13, ""신경외과"": 6, ""심장혈관흉부외과"": 3, ""안과"": 6, ""영상의학과"": 14, ""예방의학과"": 3, ""외과"": 12, ""응급의학과"": 12, ""이비인후과"": 6, ""재활의학과"": 3, ""정신건강의학과"": 3, ""정형외과"": 5, ""직업환경의학과"": 3, ""진단검사의학과"": 3, ""치과교정과"": 1, ""치과보존과"": 1, ""치과보철과"": 2, ""통합치의학과"": 1, ""피부과"": 2, ""핵의학과"": 3}","[""유방촬영장치"", ""양전자단층촬영기 (PET)"", ""인큐베이터"", ""혈액투석을위한인공신장기"", ""인공호흡기"", ""CT"", ""MRI"", ""초음파영상진단기"", ""골밀도검사기"", ""ECMO"", ""체외충격파쇄석기"", ""일반엑스선촬영장치"", ""콘빔CT"", ""분만감시기""]","[""신속대응시스템 시범기관"", ""암환자 재택의료 시범기관"", ""측두하악관절자극요법 실시기관"", ""HPV 국가예방접종사업 참여기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""응급의료기관"", ""인공와우 실시기관"", ""선천성 악안면 기형의 치과교정 및 악정형 치료 실시기관"", ""1형 당뇨병 환자 재택의료 시범기관"", ""결핵환자 재택의료 시범기관"", ""조혈모세포이식 실시기관"", ""간호간병통합서비스 제공기관"", ""성인 중환자실"", ""신생아 중환자실"", ""제3차의료급여기관"", ""수면다원검사 실시기관"", ""복막투석 환자 재택관리 시범기관"", ""재활환자 재택의료 시범기관"", ""암환자(요루) 재택의료 시범기관"", ""경피적 좌심방이 폐색술 실시기관"", ""(정신질환)낮병동 시범기관""]"
JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,부산대학교병원,상급종합,"부산광역시 서구 구덕로 179, (아미동1가)",35.1008477,129.0188032,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""구강악안면외과"", ""치과보철과"", ""치주과"", ""치과보존과"", ""구강내과"", ""한방안·이비인후·피부과""]","{""가정의학과"": 5, ""구강내과"": 1, ""구강악안면외과"": 2, ""내과"": 70, ""마취통증의학과"": 12, ""방사선종양학과"": 3, ""병리과"": 4, ""비뇨의학과"": 7, ""성형외과"": 4, ""소아청소년과"": 11, ""신경과"": 10, ""신경외과"": 14, ""안과"": 11, ""영상의학과"": 18, ""예방의학과"": 1, ""외과"": 29, ""응급의학과"": 8, ""이비인후과"": 10, ""재활의학과"": 6, ""정신건강의학과"": 5, ""정형외과"": 11, ""진단검사의학과"": 6, ""치과보존과"": 1, ""치과보철과"": 1, ""치주과"": 1, ""통합치의학과"": 2, ""피부과"": 3, ""핵의학과"": 2}","[""분만감시기"", ""혈액투석을위한인공신장기"", ""콘빔CT"", ""ECMO"", ""초음파영상진단기"", ""양전자단층촬영기 (PET)"", ""골밀도검사기"", ""일반엑스선촬영장치"", ""인공호흡기"", ""체외충격파쇄석기"", ""MRI"", ""종양치료기 (Gamma Knife)"", ""유방촬영장치"", ""CT"", ""인큐베이터""]","[""입원형 호스피스전문기관"", ""재활환자 재택의료 시범기관"", ""심실 보조장치 치료술 실시기관(이식형)"", ""경피적 좌심방이 폐색술 실시기관"", ""가정간호실시기관"", ""수면다원검사 실시기관"", ""제3차의료급여기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""측두하악관절자극요법 실시기관"", ""1형 당뇨병 환자 재택의료 시범기관"", ""가정용 인공호흡기 환자 재택의료 시범기관"", ""결핵환자 재택의료 시범기관"", ""응급의료기관"", ""인공와우 실시기관"", ""복막투석 환자 재택관리 시범기관"", ""자문형 호스피스전문기관"", ""암환자(요루) 재택의료 시범기관"", ""경피적 대동맥판삽입 실시기관"", ""간호간병통합서비스 제공기관"", ""난임시술(체외)"", ""난임시술(인공)"", ""성인 중환자실"", ""신생아 중환자실"", ""암환자 재택의료 시범기관"", ""조혈모세포이식 실시기관"", ""외국인 근로자 등 의료지원 사업시행 의료기관"", ""상급종합병원 심층진찰 시범기관""]"
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjNTEjJDEjJDYjJDgz,분당서울대학교병원,상급종합,"경기도 성남시 분당구 구미로173번길 82, (구미동, 분당서울대학교병원)",37.3516694,127.1234066,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""구강악안면외과"", ""치과보철과"", ""치과교정과"", ""치주과"", ""치과보존과""]","{""가정의학과"": 11, ""구강악안면외과"": 3, ""내과"": 139, ""마취통증의학과"": 33, ""방사선종양학과"": 6, ""병리과"": 14, ""비뇨의학과"": 9, ""산부인과"": 17, ""성형외과"": 7, ""소아청소년과"": 26, ""신경과"": 30, ""신경외과"": 25, ""심장혈관흉부외과"": 17, ""안과"": 22, ""영상의학과"": 56, ""예방의학과"": 3, ""외과"": 40, ""응급의학과"": 16, ""이비인후과"": 10, ""재활의학과"": 9, ""정신건강의학과"": 18, ""정형외과"": 30, ""진단검사의학과"": 11, ""치과교정과"": 2, ""치과보존과"": 2, ""치과보철과"": 2, ""치주과"": 3, ""통합치의학과"": 1, ""피부과"": 8, ""핵의학과"": 3}","[""MRI"", ""인큐베이터"", ""일반엑스선촬영장치"", ""양전자단층촬영기 (PET)"", ""초음파영상진단기"", ""유방촬영장치"", ""종양치료기 (Gamma Knife)"", ""ECMO"", ""CT"", ""콘빔CT"", ""골밀도검사기"", ""인공호흡기"", ""체외충격파쇄석기"", ""분만감시기"", ""혈액투석을위한인공신장기""]","[""성인 중환자실"", ""소아 중환자실"", ""신생아 중환자실"", ""HPV 국가예방접종사업 참여기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""장애인 건강 주치의 시범기관(전체)"", ""심실 보조장치 치료술 실시기관(체외형&이식형)"", ""선천성 악안면 기형의 치과교정 및 악정형 치료 실시기관"", ""가정용 인공호흡기 환자 재택의료 시범기관"", ""제3차의료급여기관"", ""신속대응시스템 시범기관"", ""암환자 재택의료 시범기관"", ""경피적 좌심방이 폐색술 실시기관"", ""심장질환자 재택의료 시범기관"", ""재활환자 재택의료 시범기관"", ""조혈모세포이식 실시기관"", ""인공와우 실시기관"", ""중증소아 재택의료 시범기관"", ""복막투석 환자 재택관리 시범기관"", ""결핵환자 재택의료 시범기관"", ""경피적 대동맥판삽입 실시기관"", ""비대면진료 시범사업 진료기관(의료기관)"", ""간호간병통합서비스 제공기관"", ""난임시술(체외)"", ""난임시술(인공)"", ""장애인 건강 주치의 시범기관(방문진료 실시기관)"", ""응급의료기관"", ""수면다원검사 실시기관"", ""측두하악관절자극요법 실시기관"", ""(정신질환)병원기반 시범기관"", ""1형 당뇨병 환자 재택의료 시범기관"", ""가정간호실시기관"", ""상급종합병원 심층진찰 시범기관"", ""자문형 호스피스전문기관"", ""암환자(요루) 재택의료 시범기관""]"
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjODEjJDEjJDIjJDgz,삼성서울병원,상급종합,"서울특별시 강남구 일원로 81, (일원동, 삼성의료원)",37.4882977,127.0851508,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""구강악안면외과"", ""치과보철과"", ""치과교정과"", ""소아치과"", ""치주과"", ""치과보존과""]","{""가정의학과"": 13, ""구강악안면외과"": 3, ""내과"": 213, ""마취통증의학과"": 51, ""방사선종양학과"": 14, ""병리과"": 23, ""비뇨의학과"": 20, ""산부인과"": 24, ""성형외과"": 11, ""소아청소년과"": 63, ""소아치과"": 1, ""신경과"": 33, ""신경외과"": 21, ""심장혈관흉부외과"": 24, ""안과"": 20, ""영상의학과"": 97, ""예방의학과"": 1, ""외과"": 89, ""응급의학과"": 18, ""이비인후과"": 20, ""재활의학과"": 8, ""정신건강의학과"": 14, ""정형외과"": 25, ""진단검사의학과"": 21, ""치과교정과"": 1, ""치과보존과"": 4, ""치과보철과"": 3, ""치주과"": 3, ""피부과"": 5, ""핵의학과"": 7}","[""골밀도검사기"", ""CT"", ""초음파영상진단기"", ""종양치료기 (Gamma Knife)"", ""유방촬영장치"", ""ECMO"", ""분만감시기"", ""MRI"", ""체외충격파쇄석기"", ""인공호흡기"", ""일반엑스선촬영장치"", ""콘빔CT"", ""종양치료기 (양성자치료기)"", ""양전자단층촬영기 (PET)"", ""인큐베이터"", ""혈액투석을위한인공신장기""]","[""심실 보조장치 치료술 실시기관(체외형&이식형)"", ""선천성 악안면 기형의 치과교정 및 악정형 치료 실시기관"", ""응급의료기관"", ""중증소아 재택의료 시범기관"", ""상급종합병원 심층진찰 시범기관"", ""재활환자 재택의료 시범기관"", ""가정간호실시기관"", ""제3차의료급여기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""수면다원검사 실시기관"", ""복막투석 환자 재택관리 시범기관"", ""1형 당뇨병 환자 재택의료 시범기관"", ""경피적 대동맥판삽입 실시기관"", ""난임시술(체외)"", ""난임시술(인공)"", ""간호간병통합서비스 제공기관"", ""인공와우 실시기관"", ""조혈모세포이식 실시기관"", ""경피적 좌심방이 폐색술 실시기관"", ""신속대응시스템 시범기관"", ""심장질환자 재택의료 시범기관"", ""자문형 호스피스전문기관"", ""성인 중환자실"", ""소아 중환자실"", ""신생아 중환자실""]"
JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,서울대학교병원,상급종합,"서울특별시 종로구 대학로 101, (연건동)",37.5797151,126.9990168,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""구강내과""]","{""가정의학과"": 24, ""구강내과"": 1, ""내과"": 166, ""마취통증의학과"": 58, ""방사선종양학과"": 10, ""병리과"": 19, ""비뇨의학과"": 13, ""산부인과"": 23, ""성형외과"": 10, ""신경외과"": 29, ""심장혈관흉부외과"": 26, ""안과"": 29, ""영상의학과"": 80, ""예방의학과"": 2, ""외과"": 66, ""응급의학과"": 22, ""이비인후과"": 16, ""재활의학과"": 15, ""정신건강의학과"": 36, ""정형외과"": 39, ""진단검사의학과"": 14, ""피부과"": 9, ""핵의학과"": 7}","[""체외충격파쇄석기"", ""MRI"", ""초음파영상진단기"", ""종양치료기 (Gamma Knife)"", ""분만감시기"", ""양전자단층촬영기 (PET)"", ""골밀도검사기"", ""인공호흡기"", ""일반엑스선촬영장치"", ""유방촬영장치"", ""ECMO"", ""CT"", ""인큐베이터"", ""혈액투석을위한인공신장기""]","[""상급종합병원 심층진찰 시범기관"", ""심실 보조장치 치료술 실시기관(체외형&이식형)"", ""중증소아 재택의료 시범기관"", ""(정신질환)병원기반 시범기관"", ""수면다원검사 실시기관"", ""복막투석 환자 재택관리 시범기관"", ""조혈모세포이식 실시기관"", ""경피적 좌심방이 폐색술 실시기관"", ""가정간호실시기관"", ""1형 당뇨병 환자 재택의료 시범기관"", ""암환자 재택의료 시범기관"", ""인공와우 실시기관"", ""신속대응시스템 시범기관"", ""심장질환자 재택의료 시범기관"", ""응급의료기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""결핵환자 재택의료 시범기관"", ""경피적 대동맥판삽입 실시기관"", ""난임시술(체외)"", ""난임시술(인공)"", ""간호간병통합서비스 제공기관"", ""비대면진료 시범사업 진료기관(의료기관)"", ""제3차의료급여기관"", ""가정용 인공호흡기 환자 재택의료 시범기관"", ""자문형 호스피스전문기관"", ""중증소아 단기입원서비스 시범기관"", ""성인 중환자실"", ""소아 중환자실"", ""신생아 중환자실""]"
JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjEyMjIjNzEjJDEjJDgjJDgz,순천향대학교부속부천병원,상급종합,"경기도 부천시 원미구 조마루로 170, 부흥로 173(1층일부) (중동)",37.4986998,126.7629626,"[""내과"", ""신경과"", ""정신건강의학과"", ""외과"", ""정형외과"", ""신경외과"", ""심장혈관흉부외과"", ""성형외과"", ""마취통증의학과"", ""산부인과"", ""소아청소년과"", ""안과"", ""이비인후과"", ""피부과"", ""비뇨의학과"", ""영상의학과"", ""방사선종양학과"", ""병리과"", ""진단검사의학과"", ""재활의학과"", ""핵의학과"", ""가정의학과"", ""응급의학과"", ""직업환경의학과"", ""구강악안면외과"", ""치과보철과""]","{""가정의학과"": 7, ""구강악안면외과"": 2, ""내과"": 62, ""마취통증의학과"": 16, ""방사선종양학과"": 2, ""병리과"": 5, ""비뇨의학과"": 5, ""산부인과"": 7, ""성형외과"": 8, ""소아청소년과"": 17, ""신경과"": 8, ""신경외과"": 8, ""심장혈관흉부외과"": 2, ""안과"": 9, ""영상의학과"": 13, ""외과"": 22, ""응급의학과"": 17, ""이비인후과"": 5, ""재활의학과"": 4, ""정신건강의학과"": 5, ""정형외과"": 8, ""진단검사의학과"": 7, ""치과교정과"": 1, ""치과보존과"": 1, ""치과보철과"": 1, ""통합치의학과"": 1, ""피부과"": 2, ""핵의학과"": 4}","[""양전자단층촬영기 (PET)"", ""인큐베이터"", ""분만감시기"", ""골밀도검사기"", ""MRI"", ""CT"", ""인공호흡기"", ""일반엑스선촬영장치"", ""유방촬영장치"", ""초음파영상진단기"", ""체외충격파쇄석기"", ""콘빔CT"", ""ECMO"", ""혈액투석을위한인공신장기""]","[""성인 중환자실"", ""신생아 중환자실"", ""측두하악관절자극요법 실시기관"", ""결핵환자 재택의료 시범기관"", ""인공와우 실시기관"", ""신속대응시스템 시범기관"", ""조혈모세포이식 실시기관"", ""복막투석 환자 재택관리 시범기관"", ""응급의료기관"", ""간호간병통합서비스 제공기관"", ""HPV 국가예방접종사업 참여기관"", ""상급종합병원 심층진찰 시범기관"", ""자문형 호스피스전문기관"", ""제3차의료급여기관"", ""차세대염기서열분석 기반 유전자 패널검사 실시기관"", ""경피적 좌심방이 폐색술 실시기관"", ""수면다원검사 실시기관"", ""선천성 악안면 기형의 치과교정 및 악정형 치료 실시기관"", ""가정용 인공호흡기 환자 재택의료 시범기관""]"
